,pca_variable_name,pca_actual_variable,pca_value
467,department_name_Trouser S&T,department_name,4.291292046169448e-06
468,department_name_Trousers,department_name,3.932384600617293e-06
469,department_name_Trousers & Skirt,department_name,3.840947801131307e-06
470,department_name_Trousers DS,department_name,3.760016225543891e-06
471,department_name_UW,department_name,3.472858287838513e-06
472,department_name_Underwear Jersey,department_name,3.4224633781000128e-06
473,department_name_Underwear Jersey Fancy inactive from s1,department_name,3.275260801320027e-06
474,department_name_Underwear Woven,department_name,3.174335866267172e-06
475,department_name_Woven,department_name,2.9545456035661735e-06
476,department_name_Woven Occasion,department_name,2.8165700533861237e-06
477,department_name_Woven Premium,department_name,2.736158521439478e-06
478,department_name_Woven Tops,department_name,2.292597186409587e-06
479,department_name_Woven bottoms,department_name,2.204517135694016e-06
480,department_name_Woven bottoms inactive from S.7,department_name,2.18111895623e-06
481,department_name_Woven inactive from s1,department_name,1.698281581102228e-06
482,department_name_Woven top,department_name,1.5902682044760907e-06
483,department_name_Young Boy Big Acc,department_name,1.5511017119642744e-06
484,department_name_Young Boy Denim,department_name,1.4171759488952365e-06
485,department_name_Young Boy Jersey Basic,department_name,1.3634546441085383e-06
486,department_name_Young Boy Jersey Fancy,department_name,1.3165121878698474e-06
487,department_name_Young Boy Knitwear,department_name,1.268782818126011e-06
488,department_name_Young Boy Outdoor,department_name,1.2147915945532978e-06
489,department_name_Young Boy Shirt,department_name,1.2120688510164163e-06
490,department_name_Young Boy Shoes,department_name,1.1960447002014166e-06
491,department_name_Young Boy Shorts,department_name,1.1777844729679191e-06
492,department_name_Young Boy Socks,department_name,1.159336649130341e-06
493,department_name_Young Boy Trouser,department_name,1.1257802827574346e-06
494,department_name_Young Boy UW/NW,department_name,1.1022585678470041e-06
495,department_name_Young Girl Big Acc,department_name,1.1022585678469975e-06
496,department_name_Young Girl Denim,department_name,1.101773492027806e-06
497,department_name_Young Girl Dresses,department_name,1.1014559292428338e-06
498,department_name_Young Girl Jersey Basic,department_name,1.1008676306402494e-06
499,department_name_Young Girl Jersey Fancy,department_name,5.315359170664985e-07
500,department_name_Young Girl Knitwear,department_name,1.515066919316563e-32
501,department_name_Young Girl Outdoor,department_name,7.299073735333581e-33
502,department_name_Young Girl S&T,department_name,6.095268135905748e-33
503,department_name_Young Girl Shoes,department_name,4.96633629682516e-33
504,department_name_Young Girl Swimwear,department_name,4.244552733191458e-33
505,department_name_Young Girl Trouser,department_name,3.7844267066646804e-33
506,department_name_Young Girl UW/NW,department_name,2.9693051180063617e-33
507,department_name_Young boy Swimwear,department_name,2.515665732239557e-33
508,index_group_name_Baby/Children,index_group_name,2.465530343427246e-33
509,index_group_name_Divided,index_group_name,2.398990293256608e-33
510,index_group_name_Ladieswear,index_group_name,2.0253198858670456e-33
511,index_group_name_Menswear,index_group_name,1.612155319409135e-33
512,index_group_name_Sport,index_group_name,1.5709123926568756e-33
513,section_name_Baby Boy,section_name,1.218620237050639e-33
514,section_name_Baby Essentials & Complements,section_name,1.1885485953526832e-33
515,section_name_Baby Girl,section_name,1.0717434127487773e-33
516,section_name_Boys Underwear & Basics,section_name,8.830552477643307e-34
517,section_name_Collaborations,section_name,8.7869630113429e-34
518,section_name_Contemporary Casual,section_name,6.928245094470495e-34
519,section_name_Contemporary Smart,section_name,5.540707625872027e-34
520,section_name_Contemporary Street,section_name,5.5230856776579545e-34
521,section_name_Denim Men,section_name,3.98535550716427e-34
522,section_name_Divided Accessories,section_name,3.2572057682089154e-34
523,section_name_Divided Asia keys,section_name,3.1340987382736717e-34
524,section_name_Divided Basics,section_name,3.0031147231734045e-34
525,section_name_Divided Collection,section_name,2.8724685252210005e-34
526,section_name_Divided Complements Other,section_name,2.780333153081723e-34
527,section_name_Divided Projects,section_name,2.780333153081723e-34
528,section_name_Divided Selected,section_name,2.780333153081723e-34
529,section_name_EQ Divided,section_name,2.780333153081723e-34
530,section_name_Girls Underwear & Basics,section_name,2.780333153081723e-34
531,section_name_H&M+,section_name,2.780333153081723e-34
532,section_name_Kids & Baby Shoes,section_name,2.780333153081723e-34
533,"section_name_Kids Accessories, Swimwear & D",section_name,2.780333153081723e-34
534,section_name_Kids Boy,section_name,2.780333153081723e-34
535,section_name_Kids Girl,section_name,2.780333153081723e-34
536,section_name_Kids Local Relevance,section_name,2.780333153081723e-34
537,section_name_Kids Outerwear,section_name,2.780333153081723e-34
538,section_name_Kids Sports,section_name,2.780333153081723e-34
539,section_name_Ladies Denim,section_name,2.780333153081723e-34
540,section_name_Ladies H&M Sport,section_name,2.780333153081723e-34
541,section_name_Ladies Other,section_name,2.780333153081723e-34
542,section_name_Mama,section_name,2.780333153081723e-34
543,section_name_Men Accessories,section_name,2.780333153081723e-34
544,section_name_Men Edition,section_name,2.780333153081723e-34
545,section_name_Men H&M Sport,section_name,2.780333153081723e-34
546,section_name_Men Other,section_name,2.780333153081723e-34
547,section_name_Men Other 2,section_name,2.780333153081723e-34
548,section_name_Men Project,section_name,2.780333153081723e-34
549,section_name_Men Shoes,section_name,2.780333153081723e-34
550,section_name_Men Suits & Tailoring,section_name,2.780333153081723e-34
551,section_name_Men Underwear,section_name,2.780333153081723e-34
552,section_name_Mens Outerwear,section_name,2.780333153081723e-34
553,section_name_Special Collections,section_name,2.780333153081723e-34
554,section_name_Womens Big accessories,section_name,2.780333153081723e-34
555,section_name_Womens Casual,section_name,2.780333153081723e-34
556,section_name_Womens Everyday Basics,section_name,2.780333153081723e-34
557,section_name_Womens Everyday Collection,section_name,2.780333153081723e-34
558,section_name_Womens Jackets,section_name,2.780333153081723e-34
559,section_name_Womens Lingerie,section_name,2.780333153081723e-34
560,"section_name_Womens Nightwear, Socks & Tigh",section_name,2.780333153081723e-34
561,section_name_Womens Premium,section_name,2.780333153081723e-34
562,section_name_Womens Shoes,section_name,2.780333153081723e-34
563,section_name_Womens Small accessories,section_name,2.780333153081723e-34
564,"section_name_Womens Swimwear, beachwear",section_name,2.780333153081723e-34
565,section_name_Womens Tailoring,section_name,2.780333153081723e-34
566,section_name_Womens Trend,section_name,2.780333153081723e-34
567,section_name_Young Boy,section_name,2.780333153081723e-34
568,section_name_Young Girl,section_name,2.780333153081723e-34
569,garment_group_name_Accessories,garment_group_name,2.780333153081723e-34
570,garment_group_name_Blouses,garment_group_name,2.780333153081723e-34
571,garment_group_name_Dressed,garment_group_name,2.780333153081723e-34
572,garment_group_name_Dresses Ladies,garment_group_name,2.780333153081723e-34
573,garment_group_name_Dresses/Skirts girls,garment_group_name,2.780333153081723e-34
574,garment_group_name_Jersey Basic,garment_group_name,2.780333153081723e-34
575,garment_group_name_Jersey Fancy,garment_group_name,2.780333153081723e-34
576,garment_group_name_Knitwear,garment_group_name,2.780333153081723e-34
577,garment_group_name_Outdoor,garment_group_name,2.780333153081723e-34
578,garment_group_name_Shirts,garment_group_name,2.780333153081723e-34
579,garment_group_name_Shoes,garment_group_name,2.780333153081723e-34
580,garment_group_name_Shorts,garment_group_name,2.780333153081723e-34
581,garment_group_name_Skirts,garment_group_name,2.780333153081723e-34
582,garment_group_name_Socks and Tights,garment_group_name,2.780333153081723e-34
583,garment_group_name_Special Offers,garment_group_name,2.623839141448144e-34
584,garment_group_name_Swimwear,garment_group_name,2.057961104407804e-34
585,garment_group_name_Trousers,garment_group_name,1.848823930573033e-34
586,garment_group_name_Trousers Denim,garment_group_name,1.0875092674169983e-34
587,"garment_group_name_Under-, Nightwear",garment_group_name,4.5474631938902957e-35
588,garment_group_name_Unknown,garment_group_name,1.6470852659001835e-35
589,garment_group_name_Woven/Jersey/Knitted mix Baby,garment_group_name,4.5891022774014004e-36
